label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
One,0.3672301471233368,0.42241132259368896,0.46013128757476807,0.44430306553840637,0.40465208888053894,0.3988570272922516,0.41451865434646606,0.4203416705131531,0.4230165481567383,0.3448510468006134,0.3836510181427002,0.4040171205997467,0.4116016924381256,0.3028487265110016,0.3484269380569458,0.3721165060997009,0.3837305009365082,0.26958081126213074,0.310208797454834,0.33710381388664246,0.35026994347572327,0.8869752883911133,0.833252489566803,0.7507492303848267,0.6795582175254822,0.6422908902168274,0.6117455363273621,0.5179643034934998,0.4524129033088684,0.3941475450992584,0.6161667704582214,0.6200387477874756,0.7007513046264648,0.7603720426559448,0.6473292112350464,0.6679165363311768,0.7439000606536865,0.7946457862854004,0.6943618059158325,0.7099387645721436,0.7636712789535522,0.7998974323272705,6.138701991176276e-08,-0.035027578473091125,-0.057021453976631165,-0.07828535884618759,-0.09884198009967804,-0.037440571933984756,-0.0694633200764656,-0.08860231935977936,-0.10063642263412476,-0.03759672865271568,-0.08862266689538956,-0.10175128281116486,-0.09840016812086105,-0.040822308510541916,-0.08966419100761414,-0.08440346270799637,-0.06706279516220093,-0.0472697913646698,-0.08010722696781158,-0.07553081214427948,-0.06161801144480705
One,0.374318391084671,0.4183366298675537,0.4547306001186371,0.44109493494033813,0.40280354022979736,0.3959343433380127,0.4097220003604889,0.4201706349849701,0.4271604120731354,0.34480997920036316,0.37673765420913696,0.39885208010673523,0.4074210226535797,0.3044816851615906,0.34484297037124634,0.37003377079963684,0.3787296414375305,0.2710264027118683,0.3068011701107025,0.33590587973594666,0.3479655385017395,0.832815408706665,0.8250618577003479,0.7460728883743286,0.6726639270782471,0.633265495300293,0.6224339604377747,0.5526729226112366,0.4870319366455078,0.4343552887439728,0.6244505643844604,0.6238721609115601,0.7099049091339111,0.7734619975090027,0.6567183136940002,0.6618322134017944,0.7385777235031128,0.7914090752601624,0.70713871717453,0.703260064125061,0.7590920925140381,0.7981137037277222,2.567511785400711e-07,-0.03346732631325722,-0.051977548748254776,-0.06658825278282166,-0.0822920948266983,-0.04260118305683136,-0.07163523137569427,-0.09074458479881287,-0.10341568291187286,-0.041270796209573746,-0.08515618741512299,-0.09329928457736969,-0.08838925510644913,-0.04229888319969177,-0.08783471584320068,-0.07986056059598923,-0.0630643293261528,-0.04521821066737175,-0.07900181412696838,-0.0719991996884346,-0.05814780294895172
One,0.3665388524532318,0.4209694266319275,0.4580487310886383,0.4448062777519226,0.4085041582584381,0.399079293012619,0.4159655272960663,0.4220568537712097,0.426082581281662,0.345864474773407,0.38443508744239807,0.40296828746795654,0.4112379848957062,0.30380699038505554,0.3479756712913513,0.36976274847984314,0.3821922540664673,0.2697514593601227,0.3095766603946686,0.33706241846084595,0.3524375855922699,0.8910752534866333,0.837664008140564,0.7561767101287842,0.6826223731040955,0.6397844552993774,0.6158837080001831,0.5245910882949829,0.45964139699935913,0.4012093245983124,0.6178587675094604,0.6224879622459412,0.701950192451477,0.7635184526443481,0.6471580266952515,0.6665216088294983,0.7406023740768433,0.794843316078186,0.6926557421684265,0.7087016105651855,0.7625083923339844,0.8020222783088684,4.4428400514107125e-08,-0.0357748344540596,-0.0574989877641201,-0.07806125283241272,-0.09802095592021942,-0.03879394754767418,-0.07043128460645676,-0.08980530500411987,-0.10208729654550552,-0.03787871450185776,-0.08761171251535416,-0.10017404705286026,-0.09702430665493011,-0.040115837007761,-0.08739408850669861,-0.08249247819185257,-0.06608827412128448,-0.045773040503263474,-0.07915682345628738,-0.07628701627254486,-0.06367040425539017
One,0.3648880422115326,0.4188947081565857,0.45631471276283264,0.44147220253944397,0.4032030999660492,0.3968758285045624,0.41325637698173523,0.42042672634124756,0.4247560501098633,0.3435913324356079,0.38242337107658386,0.4012176990509033,0.40806201100349426,0.3018404245376587,0.34705331921577454,0.36953896284103394,0.3810994029045105,0.26841580867767334,0.3093811273574829,0.3374154567718506,0.35229361057281494,0.8872902393341064,0.8348720073699951,0.7524235844612122,0.6800346970558167,0.6437687277793884,0.6159194111824036,0.5243228077888489,0.46072641015052795,0.4027738869190216,0.6195968389511108,0.623319149017334,0.7064608335494995,0.7687726616859436,0.6504290103912354,0.6679596304893494,0.7454485893249512,0.800035297870636,0.6970878839492798,0.7101118564605713,0.7647419571876526,0.8037266731262207,6.023581278213896e-08,-0.03475232049822807,-0.056644756346940994,-0.07772302627563477,-0.09835440665483475,-0.0390063114464283,-0.07148726284503937,-0.0909731462597847,-0.10328125953674316,-0.03916097432374954,-0.09056323766708374,-0.10312779992818832,-0.09960091859102249,-0.04237823933362961,-0.09179408848285675,-0.08640921860933304,-0.06901530176401138,-0.04877125471830368,-0.0832546204328537,-0.07971236109733582,-0.06644920259714127
One,0.3652390241622925,0.41961443424224854,0.4550761282444,0.44083455204963684,0.4034265875816345,0.3942357897758484,0.4129088521003723,0.42105260491371155,0.4257713854312897,0.341519296169281,0.3813205361366272,0.40112239122390747,0.4075140655040741,0.3001377582550049,0.3486342132091522,0.37010833621025085,0.37869444489479065,0.26680779457092285,0.3098542094230652,0.3353840708732605,0.34628593921661377,0.8876993656158447,0.8339000344276428,0.7514559030532837,0.6802889108657837,0.6417038440704346,0.6156347990036011,0.5248542428016663,0.4618369936943054,0.4044417142868042,0.6188668012619019,0.6192280650138855,0.7013950943946838,0.7622156143188477,0.6489126682281494,0.6661205887794495,0.7415538430213928,0.7921125292778015,0.6949769258499146,0.7073547840118408,0.7587463855743408,0.7931910157203674,6.465607071959312e-08,-0.0337018221616745,-0.05457665026187897,-0.07458402961492538,-0.0937572568655014,-0.03706895187497139,-0.06864295154809952,-0.08739609271287918,-0.09918493032455444,-0.03762981668114662,-0.08799640834331512,-0.10026296228170395,-0.09639430046081543,-0.041182078421115875,-0.0888248160481453,-0.08305253088474274,-0.0656319409608841,-0.0478653609752655,-0.07933808863162994,-0.0745602622628212,-0.06097584217786789
One,0.36593353748321533,0.4195174276828766,0.45493918657302856,0.44138967990875244,0.4039837718009949,0.3948136568069458,0.4121754765510559,0.4195379614830017,0.42364197969436646,0.3422841727733612,0.38120654225349426,0.40112724900245667,0.4079478979110718,0.3009040355682373,0.3474597632884979,0.36948907375335693,0.37894928455352783,0.26745495200157166,0.3089488446712494,0.33412784337997437,0.3449326157569885,0.8873589038848877,0.8344566822052002,0.7533881068229675,0.6834768056869507,0.6446133255958557,0.6134282350540161,0.5227367877960205,0.4597941040992737,0.4029223620891571,0.6170810461044312,0.620415985584259,0.7030690908432007,0.7642550468444824,0.6482042074203491,0.6657339930534363,0.7405447363853455,0.7913818955421448,0.6954799294471741,0.7085826992988586,0.7596220970153809,0.7940474152565002,4.9565045401323005e-08,-0.03333940729498863,-0.054046161472797394,-0.07405845820903778,-0.09332101047039032,-0.03567775711417198,-0.0667114108800888,-0.08553631603717804,-0.09739753603935242,-0.036274272948503494,-0.08621048182249069,-0.09902813285589218,-0.09549886733293533,-0.03979910537600517,-0.0864960104227066,-0.0809200331568718,-0.06379278004169464,-0.04648610204458237,-0.07748585194349289,-0.07275059074163437,-0.05913541838526726
One,0.36748579144477844,0.4201175570487976,0.4548868238925934,0.44046539068222046,0.4030679762363434,0.3950252830982208,0.41194993257522583,0.41892188787460327,0.42279380559921265,0.34146589040756226,0.37964928150177,0.39906299114227295,0.4054017663002014,0.2997821569442749,0.34564408659935,0.3682470917701721,0.3779946565628052,0.2667127251625061,0.3083544373512268,0.33615168929100037,0.3490631580352783,0.8848066329956055,0.8301662802696228,0.7490718364715576,0.6790902614593506,0.6416028141975403,0.6134020686149597,0.5245399475097656,0.46238911151885986,0.4056219756603241,0.6176779270172119,0.6177712082862854,0.7001185417175293,0.7610871195793152,0.6487760543823242,0.6662024855613708,0.7397416830062866,0.7895437479019165,0.6961674094200134,0.7092998623847961,0.7582061886787415,0.7916265726089478,5.535574132409238e-08,-0.03349199891090393,-0.05477675795555115,-0.07543125748634338,-0.09537658840417862,-0.03683686628937721,-0.06911784410476685,-0.08870464563369751,-0.10106612741947174,-0.03769662231206894,-0.08856445550918579,-0.10141924768686295,-0.09787355363368988,-0.04157999902963638,-0.08923646807670593,-0.0839887335896492,-0.066958487033844,-0.04862573742866516,-0.08020326495170593,-0.07591228932142258,-0.06265398859977722
One,0.362741619348526,0.41887950897216797,0.45506641268730164,0.44254010915756226,0.4057233929634094,0.3941735625267029,0.41087016463279724,0.41713327169418335,0.4207287132740021,0.3409368097782135,0.3807198703289032,0.4004920423030853,0.4083362817764282,0.29934126138687134,0.3472028076648712,0.36874687671661377,0.37892141938209534,0.2664070725440979,0.3090512752532959,0.3361292779445648,0.34928765892982483,0.8845276236534119,0.8308922052383423,0.750326931476593,0.6804873943328857,0.6432586312294006,0.6141523122787476,0.5247901678085327,0.4617564380168915,0.40483495593070984,0.6178907155990601,0.622958779335022,0.7040305137634277,0.7652413249015808,0.6495893001556396,0.6711727976799011,0.7449185848236084,0.7966040968894958,0.6974966526031494,0.7108864188194275,0.7613252401351929,0.7973986268043518,5.220170962161319e-08,-0.03386750444769859,-0.054953668266534805,-0.0750957578420639,-0.09466439485549927,-0.038589369505643845,-0.07101121544837952,-0.0908416286110878,-0.10324153304100037,-0.03885585069656372,-0.08978592604398727,-0.10226915776729584,-0.09854481369256973,-0.042105723172426224,-0.08976175636053085,-0.08416784554719925,-0.06685288995504379,-0.04859241098165512,-0.08064302057027817,-0.0763184204697609,-0.06277960538864136
One,0.3644086420536041,0.4194084405899048,0.45452117919921875,0.4424709677696228,0.4065675735473633,0.3948620557785034,0.41187968850135803,0.41838499903678894,0.42221102118492126,0.3414957821369171,0.3800593614578247,0.4004965126514435,0.4094744920730591,0.29940515756607056,0.3469732999801636,0.36900651454925537,0.38014647364616394,0.2660728991031647,0.308615505695343,0.33545804023742676,0.3488718271255493,0.882638692855835,0.8294755220413208,0.7507705688476562,0.6814822554588318,0.6439613699913025,0.6159756183624268,0.5262320041656494,0.46325767040252686,0.4063841700553894,0.6188856959342957,0.6238172054290771,0.7034395337104797,0.7647691965103149,0.6490476727485657,0.6723859310150146,0.7456709742546082,0.7977438569068909,0.6951515078544617,0.7109836339950562,0.7617810964584351,0.7981389760971069,7.663695100745826e-08,-0.035137828439474106,-0.057015806436538696,-0.07768618315458298,-0.09756672382354736,-0.04067077115178108,-0.07379088550806046,-0.09371934831142426,-0.10613532364368439,-0.04027257859706879,-0.09199995547533035,-0.10444264113903046,-0.10065986961126328,-0.042979370802640915,-0.09141970425844193,-0.08596058189868927,-0.06860659271478653,-0.04904817044734955,-0.08174534887075424,-0.0780981257557869,-0.06501036137342453
One,0.3638283908367157,0.4192344546318054,0.4536948502063751,0.44317305088043213,0.40627092123031616,0.39509955048561096,0.4128924012184143,0.42050957679748535,0.4254435896873474,0.3423328995704651,0.3814581632614136,0.40030238032341003,0.408485472202301,0.3009190261363983,0.35011959075927734,0.3704496920108795,0.3807728886604309,0.2684074342250824,0.31144702434539795,0.33697178959846497,0.35076314210891724,0.8875139951705933,0.8322776556015015,0.7500236630439758,0.6791598796844482,0.6432899236679077,0.6146141290664673,0.5256032943725586,0.46234577894210815,0.4059140682220459,0.6170071363449097,0.6225447058677673,0.7012355923652649,0.761929988861084,0.6472557187080383,0.670386016368866,0.7423793077468872,0.7935587763786316,0.694242537021637,0.7120633125305176,0.761001706123352,0.795142650604248,6.421105069875921e-08,-0.03207631781697273,-0.05207530036568642,-0.07152537256479263,-0.09037453681230545,-0.0364718958735466,-0.0681518018245697,-0.08748093992471695,-0.09952745586633682,-0.03734305128455162,-0.08684336394071579,-0.09886914491653442,-0.09509852528572083,-0.041159965097904205,-0.08690574020147324,-0.08136191219091415,-0.06460975855588913,-0.04826126620173454,-0.07849489897489548,-0.07455787807703018,-0.06178738921880722
One,0.36895936727523804,0.42205730080604553,0.45578694343566895,0.44537168741226196,0.4099925458431244,0.39623159170150757,0.41392144560813904,0.42082658410072327,0.42473211884498596,0.34352681040763855,0.38555508852005005,0.4049568474292755,0.41122370958328247,0.3024320602416992,0.35300204157829285,0.37372925877571106,0.38222625851631165,0.26979467272758484,0.31460198760032654,0.3393177092075348,0.3495059609413147,0.8856143951416016,0.8295532464981079,0.7522158622741699,0.6831183433532715,0.6420801877975464,0.6130959987640381,0.5253556966781616,0.46258679032325745,0.4057263731956482,0.6171780824661255,0.6211128830909729,0.7040810585021973,0.7647559642791748,0.6487939357757568,0.6688742637634277,0.7430111169815063,0.7934805154800415,0.6971875429153442,0.7138182520866394,0.7635065913200378,0.7964769005775452,7.356375419931283e-08,-0.03327767550945282,-0.05567268282175064,-0.07796124368906021,-0.09948999434709549,-0.03661135584115982,-0.07006910443305969,-0.09068545699119568,-0.10369589179754257,-0.03815416246652603,-0.08973143249750137,-0.10231859982013702,-0.09863675385713577,-0.042954765260219574,-0.09004142880439758,-0.08327905833721161,-0.06557919085025787,-0.05119524896144867,-0.08177215605974197,-0.07667434215545654,-0.0631081759929657
One,0.36294040083885193,0.41848164796829224,0.45286327600479126,0.44051602482795715,0.40362513065338135,0.38806676864624023,0.4079376757144928,0.4173629879951477,0.42338311672210693,0.33667680621147156,0.3826451003551483,0.40256527066230774,0.40866735577583313,0.2972365617752075,0.35041651129722595,0.37091201543807983,0.3798534870147705,0.2661287784576416,0.3115041255950928,0.3376294672489166,0.3504922688007355,0.8867473602294922,0.8276742696762085,0.7459518313407898,0.6769201755523682,0.6448250412940979,0.6131309270858765,0.5250239372253418,0.4629157781600952,0.40617692470550537,0.6173227429389954,0.6218215227127075,0.7022110819816589,0.7612278461456299,0.6489725112915039,0.6691892147064209,0.7406954765319824,0.7891339659690857,0.6965829730033875,0.7095349431037903,0.7579091787338257,0.7917960286140442,7.86296112664786e-08,-0.03131494298577309,-0.05163567513227463,-0.07187598198652267,-0.09141016751527786,-0.033654727041721344,-0.06511443108320236,-0.08470956981182098,-0.09707121551036835,-0.03535253554582596,-0.08414826542139053,-0.09650591015815735,-0.09326564520597458,-0.0400763638317585,-0.0858028456568718,-0.08040063828229904,-0.06380970776081085,-0.04796082526445389,-0.07749834656715393,-0.0724191814661026,-0.05901971086859703
One,0.3624272048473358,0.4178832471370697,0.451835960149765,0.4405912756919861,0.4015209972858429,0.3892732560634613,0.40939831733703613,0.4180056154727936,0.4230222702026367,0.3376716077327728,0.3815573453903198,0.40046626329421997,0.4066741466522217,0.29764869809150696,0.3496946394443512,0.37048205733299255,0.38018932938575745,0.26588666439056396,0.31098097562789917,0.33675533533096313,0.3500244915485382,0.8883929252624512,0.8272432684898376,0.7458316683769226,0.6764549016952515,0.6443012952804565,0.6137673258781433,0.525611937046051,0.4635959267616272,0.4065610468387604,0.6170322299003601,0.6238180994987488,0.7030789256095886,0.7612811923027039,0.6484001874923706,0.669461190700531,0.740828812122345,0.7903692722320557,0.6961307525634766,0.7117831707000732,0.7603082656860352,0.7946479916572571,5.4958860573606216e-08,-0.029667505994439125,-0.049131762236356735,-0.06899707019329071,-0.0884513109922409,-0.03208085149526596,-0.0630631223320961,-0.0825638473033905,-0.09494707733392715,-0.03421858325600624,-0.08221112191677094,-0.09469754993915558,-0.0918160155415535,-0.03921233490109444,-0.08401407301425934,-0.0788048803806305,-0.06258564442396164,-0.04729514941573143,-0.07647658884525299,-0.07189152389764786,-0.05888025090098381
